s,h:m:s,max_rss,max_vms,max_uss,max_pss,io_in,io_out,mean_load,repeat,sample,rule,threads_per_rule,pipeline,filepath
5462.8713,1:31:02,9503.54,22153.7,9496.35,9496.81,0.0,100.51,108.76,3,NIST7035_NIST,SnpSift_dbnsfp,01,vcf_annotation_pipeline,./resource_bench_01_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
53.1314,0:00:53,23.8,49.07,18.48,18.85,0.01,539.21,83.71,1,NIST7035_NIST,genmod_score,01,vcf_annotation_pipeline,./resource_bench_01_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
53.7207,0:00:53,23.75,49.17,18.51,18.89,0.0,558.54,83.76,2,NIST7035_NIST,genmod_score,01,vcf_annotation_pipeline,./resource_bench_01_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
57.3266,0:00:57,23.95,49.17,18.53,18.91,0.0,519.25,76.37,3,NIST7035_NIST,genmod_score,01,vcf_annotation_pipeline,./resource_bench_01_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
30.0819,0:00:30,2286.65,36665.5,2305.14,2307.03,49.08,0.65,108.64,1,NIST7035_NIST,gatk_FilterVariantTranches,01,vcf_annotation_pipeline,./resource_bench_01_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_FilterVariantTranches
37.501,0:00:37,2451.59,36665.5,2451.4,2453.29,43.2,0.66,91.74,2,NIST7035_NIST,gatk_FilterVariantTranches,01,vcf_annotation_pipeline,./resource_bench_01_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_FilterVariantTranches
36.3281,0:00:36,2138.04,36665.5,2134.41,2136.23,43.2,0.66,94.84,3,NIST7035_NIST,gatk_FilterVariantTranches,01,vcf_annotation_pipeline,./resource_bench_01_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_FilterVariantTranches
58140.6584,16:09:00,28415.82,79392.87,28402.15,28408.2,8768.19,78.68,87.45,1,NIST7035_NIST,gatk_CNNScoreVariants,01,vcf_annotation_pipeline,./resource_bench_01_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_CNNScoreVariants
45524.8407,12:38:44,28416.75,79393.12,28738.16,28744.11,8804.66,125.7,97.56,2,NIST7035_NIST,gatk_CNNScoreVariants,01,vcf_annotation_pipeline,./resource_bench_01_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_CNNScoreVariants
35955.2226,9:59:15,28484.39,79393.11,28469.38,28475.47,3349.24,78.61,102.81,3,NIST7035_NIST,gatk_CNNScoreVariants,01,vcf_annotation_pipeline,./resource_bench_01_thread/single/vcf_annotation_pipeline/workflow/benchmarks/gatk_CNNScoreVariants
10838.3948,3:00:38,12151.84,36635.84,12143.64,12144.12,2.31,92.35,107.28,1,NIST7035_NIST,gatk_HaplotypeCaller_single,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single
10587.6569,2:56:27,11854.58,36686.62,11846.21,11846.7,0.0,92.52,106.63,2,NIST7035_NIST,gatk_HaplotypeCaller_single,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single
11170.8081,3:06:10,11859.56,36686.62,11851.28,11851.75,0.0,92.8,106.38,3,NIST7035_NIST,gatk_HaplotypeCaller_single,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single
2104.6321,0:35:04,4916.2,36605.68,4911.5,4911.84,1.49,2.29,111.41,1,NIST7035_NIST,gatk_BaseRecalibrator,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2044.0927,0:34:04,3979.64,36605.68,3972.51,3972.85,0.0,2.23,112.78,2,NIST7035_NIST,gatk_BaseRecalibrator,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2023.2,0:33:43,5344.65,36605.68,5338.29,5338.62,0.0,2.19,112.0,3,NIST7035_NIST,gatk_BaseRecalibrator,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
21557.8678,5:59:17,27544.79,44732.34,27534.24,27534.55,4033.59,17503.2,165.67,1,NIST7035_NIST,bwa_mem,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/bwa_mem
20218.9019,5:36:58,28127.52,44732.34,28117.46,28117.72,0.28,17324.86,168.91,2,NIST7035_NIST,bwa_mem,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/bwa_mem
18214.7188,5:03:34,27767.01,44732.34,27757.09,27757.38,0.0,18042.36,180.11,3,NIST7035_NIST,bwa_mem,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/bwa_mem
1239.4428,0:20:39,1919.18,36722.35,1899.06,1904.21,5.92,8628.7,186.35,1,NIST7035_NIST,gatk_ApplyBQSR,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1189.1023,0:19:49,1750.42,36722.35,1730.75,1735.74,0.0,8791.39,190.35,2,NIST7035_NIST,gatk_ApplyBQSR,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1211.6816,0:20:11,2723.75,36722.35,2702.36,2707.28,0.0,8642.45,185.26,3,NIST7035_NIST,gatk_ApplyBQSR,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
4502.4117,1:15:02,33.62,111.75,22.46,22.72,696.07,12360.88,151.28,1,NIST7035_NIST,trim_galore_pe,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
4371.1439,1:12:51,33.39,111.75,22.32,22.59,6349.61,12283.73,151.34,2,NIST7035_NIST,trim_galore_pe,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
4201.8252,1:10:01,33.54,111.75,22.29,22.56,4542.75,12358.55,154.39,3,NIST7035_NIST,trim_galore_pe,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1204.6799,0:20:04,30722.45,39138.76,30714.67,30714.94,69.16,7913.45,1270.64,1,NIST7035_NIST,gatk_MarkDuplicates,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1253.1528,0:20:53,27500.93,39138.76,27492.98,27493.29,0.0,7598.16,1407.72,2,NIST7035_NIST,gatk_MarkDuplicates,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1080.5019,0:18:00,30844.57,39138.76,30836.76,30837.08,0.02,8022.18,1339.67,3,NIST7035_NIST,gatk_MarkDuplicates,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
272.9541,0:04:32,276.48,3375.04,266.21,266.6,0.0,0.74,94.62,1,NIST7035_NIST,fastqc,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/fastqc
289.9052,0:04:49,277.95,3375.04,267.71,268.02,0.0,0.8,99.29,2,NIST7035_NIST,fastqc,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/fastqc
286.8461,0:04:46,336.39,3451.71,326.43,326.72,0.0,2.42,101.56,3,NIST7035_NIST,fastqc,01,human_genomics_pipeline,./resource_bench_01_thread/single/human_genomics_pipeline/workflow/benchmarks/fastqc
65.5544,0:01:05,16978.55,71673.04,16972.39,16972.83,0.01,543.45,129.69,1,NIST7035_NIST,gatk_CalculateGenotypePosteriors,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_CalculateGenotypePosteriors
69.4542,0:01:09,16996.28,71673.04,16990.13,16990.57,0.0,599.85,118.38,2,NIST7035_NIST,gatk_CalculateGenotypePosteriors,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_CalculateGenotypePosteriors
66.1459,0:01:06,16983.09,71673.04,16976.7,16977.14,0.0,585.3,128.11,3,NIST7035_NIST,gatk_CalculateGenotypePosteriors,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_CalculateGenotypePosteriors
407.7261,0:06:47,8654.89,30234.59,8616.36,8632.82,4.56,1.39,92.21,1,NIST7035_NIST,gatk4_VariantRecalibrator_snp,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk4_VariantRecalibrator_snp
375.4846,0:06:15,8655.01,30234.59,8649.43,8649.73,0.0,0.98,104.92,2,NIST7035_NIST,gatk4_VariantRecalibrator_snp,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk4_VariantRecalibrator_snp
358.4513,0:05:58,8686.39,30236.59,8681.37,8681.69,0.0,32.22,111.19,3,NIST7035_NIST,gatk4_VariantRecalibrator_snp,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk4_VariantRecalibrator_snp
452.6236,0:07:32,4276.09,5396.25,1994.63,2054.14,8482.31,76.59,30.84,1,NIST7035_NIST,vep,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/vep
435.1337,0:07:15,3630.05,4751.54,1390.14,1458.34,0.0,68.29,29.82,2,NIST7035_NIST,vep,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/vep
436.8631,0:07:16,4693.88,5818.48,2452.12,2520.26,0.0,76.37,33.67,3,NIST7035_NIST,vep,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/vep
13.8522,0:00:13,1844.24,36600.97,1837.33,1837.65,0.0,116.72,329.52,1,NIST7035_NIST,gatk_VQSR_indel,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_indel
15.07,0:00:15,2005.26,36600.97,2000.0,2000.33,0.0,115.7,329.28,2,NIST7035_NIST,gatk_VQSR_indel,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_indel
15.034,0:00:15,1784.36,36600.97,1779.71,1780.03,0.0,115.71,310.48,3,NIST7035_NIST,gatk_VQSR_indel,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_indel
2874.4844,0:47:54,58.22,84.51,52.93,53.33,9.79,731.26,99.51,1,NIST7035_NIST,genmod_annotate_CADD,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
2880.0954,0:48:00,58.32,84.51,52.96,53.34,0.0,730.71,99.38,2,NIST7035_NIST,genmod_annotate_CADD,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
2878.9655,0:47:58,58.27,84.51,52.98,53.32,0.0,731.2,99.46,3,NIST7035_NIST,genmod_annotate_CADD,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
15.8977,0:00:15,10.1,62.6,5.45,5.72,5.57,80.29,86.81,1,NIST7035_NIST,bcftools_view_multiallelicsites,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
13.7758,0:00:13,9.96,62.6,5.36,5.63,0.0,80.29,94.0,2,NIST7035_NIST,bcftools_view_multiallelicsites,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
15.6,0:00:15,10.09,62.6,5.48,5.74,0.0,80.29,90.97,3,NIST7035_NIST,bcftools_view_multiallelicsites,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
80.0538,0:01:20,2072.94,22091.6,2066.3,2066.72,0.21,758.72,137.5,1,NIST7035_NIST,SnpSift_annotate_dbSNP,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
83.6649,0:01:23,1674.74,22217.89,1670.29,1670.71,0.0,775.34,130.25,2,NIST7035_NIST,SnpSift_annotate_dbSNP,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
79.1797,0:01:19,2587.25,22221.31,2581.0,2581.41,0.0,773.92,142.33,3,NIST7035_NIST,SnpSift_annotate_dbSNP,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
4018.0346,1:06:58,8878.57,22607.91,8873.0,8873.55,70.66,138.54,115.95,1,NIST7035_NIST,SnpSift_dbnsfp,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
3614.0088,1:00:14,11158.06,23127.95,11151.09,11151.66,0.0,138.63,113.0,2,NIST7035_NIST,SnpSift_dbnsfp,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
5432.434,1:30:32,10928.68,22997.94,10921.62,10922.2,0.0,139.79,110.13,3,NIST7035_NIST,SnpSift_dbnsfp,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
42.8232,0:00:42,23.79,48.96,18.39,18.72,0.0,250.43,35.36,1,NIST7035_NIST,genmod_score,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
47.9596,0:00:47,23.92,49.09,18.51,18.84,0.01,713.24,87.04,2,NIST7035_NIST,genmod_score,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
44.552,0:00:44,23.77,48.96,18.38,18.72,0.0,255.51,33.81,3,NIST7035_NIST,genmod_score,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
235.1347,0:03:55,8704.95,30691.78,8662.57,8679.42,16.9,6.6,110.21,1,NIST7035_NIST,gatk_VariantRecalibrator_indel,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel
239.9884,0:03:59,8537.55,30234.59,8497.8,8514.27,3.37,0.88,97.54,2,NIST7035_NIST,gatk_VariantRecalibrator_indel,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel
189.4972,0:03:09,8537.19,30234.59,8498.4,8514.81,0.0,0.82,105.08,3,NIST7035_NIST,gatk_VariantRecalibrator_indel,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel
15.6116,0:00:15,2090.95,36600.97,2086.65,2086.96,0.0,130.98,274.74,1,NIST7035_NIST,gatk_VQSR_snp,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp
16.8391,0:00:16,2146.03,36600.97,2141.75,2142.07,0.0,131.03,257.97,2,NIST7035_NIST,gatk_VQSR_snp,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp
17.1789,0:00:17,1927.58,36600.97,1922.89,1923.23,0.0,130.98,258.49,3,NIST7035_NIST,gatk_VQSR_snp,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp
9.6698,0:00:09,469.53,5122.34,462.81,463.28,0.35,661.57,152.01,1,NIST7035_NIST,SnpSift_filter_proband,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband
21.9108,0:00:21,462.88,5122.34,456.11,456.57,0.0,678.12,67.82,2,NIST7035_NIST,SnpSift_filter_proband,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband
20.7632,0:00:20,472.65,5187.34,465.08,465.55,0.0,696.16,77.31,3,NIST7035_NIST,SnpSift_filter_proband,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband
123.5163,0:02:03,16968.59,71673.04,16961.41,16961.85,0.0,708.18,113.25,1,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
127.5547,0:02:07,16992.75,71673.04,16985.72,16986.17,0.0,706.42,112.94,2,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
126.5564,0:02:06,16948.06,71673.04,16941.0,16941.45,0.0,709.29,114.1,3,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
336.1305,0:05:36,6879.63,9783.11,6466.83,6477.92,3.28,12.17,126.99,1,NIST7035_NIST,genmod_models,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
319.0506,0:05:19,7266.34,9870.82,6853.86,6864.91,0.0,13.2,138.36,2,NIST7035_NIST,genmod_models,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
325.5564,0:05:25,7007.84,9730.23,6593.1,6604.28,0.0,12.62,134.85,3,NIST7035_NIST,genmod_models,32,vcf_annotation_pipeline,./resource_bench_32_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
2049.3704,0:34:09,5144.98,36605.67,5137.79,5138.25,0.0,2.25,110.12,1,dummy2_NIST,gatk_BaseRecalibrator,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2076.1097,0:34:36,4645.71,36605.67,4638.45,4638.9,0.0,2.26,110.67,2,dummy2_NIST,gatk_BaseRecalibrator,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2035.2971,0:33:55,5077.1,36605.67,5070.33,5070.79,0.0,2.2,111.14,3,dummy2_NIST,gatk_BaseRecalibrator,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2418.339,0:40:18,5654.34,36605.67,5646.66,5647.03,10394.87,2.47,110.48,1,dummy1_NIST,gatk_BaseRecalibrator,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2106.5017,0:35:06,5761.69,36605.67,5755.64,5756.01,0.0,2.28,112.06,2,dummy1_NIST,gatk_BaseRecalibrator,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2264.1943,0:37:44,5097.69,36605.67,5092.34,5092.67,0.0,2.38,112.43,3,dummy1_NIST,gatk_BaseRecalibrator,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2328.5668,0:38:48,5265.93,36605.67,5261.32,5261.7,10892.23,2.42,108.43,1,NIST7035_NIST,gatk_BaseRecalibrator,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2357.7506,0:39:17,4804.39,36605.67,4799.1,4799.48,0.0,2.45,107.35,2,NIST7035_NIST,gatk_BaseRecalibrator,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2821.9737,0:47:01,4349.54,36605.67,4341.93,4342.29,0.0,2.83,111.3,3,NIST7035_NIST,gatk_BaseRecalibrator,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
1961.3673,0:32:41,25867.14,46900.45,25856.74,25857.36,0.17,17096.62,1665.7,1,dummy2_NIST,bwa_mem,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
1987.105,0:33:07,28070.31,46900.45,28060.03,28060.63,0.13,17383.02,1704.2,2,dummy2_NIST,bwa_mem,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
1949.12,0:32:29,27087.76,46900.45,27077.79,27078.36,0.16,17588.19,1647.31,3,dummy2_NIST,bwa_mem,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2104.5284,0:35:04,26343.38,46900.45,26333.2,26333.63,0.16,17440.91,1546.81,1,dummy1_NIST,bwa_mem,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2114.1217,0:35:14,25989.73,46900.45,25979.29,25979.77,0.06,17165.93,1552.39,2,dummy1_NIST,bwa_mem,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2291.2959,0:38:11,26694.88,46900.45,26685.0,26685.43,0.05,17698.85,1434.27,3,dummy1_NIST,bwa_mem,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2498.7115,0:41:38,25866.83,46900.45,25857.0,25857.57,10574.37,17463.46,1413.09,1,NIST7035_NIST,bwa_mem,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2558.0704,0:42:38,25770.49,46900.45,25760.78,25761.49,18732.73,17789.67,1344.8,2,NIST7035_NIST,bwa_mem,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2559.8726,0:42:39,27087.33,46900.45,27077.55,27077.97,10515.16,17987.84,1335.62,3,NIST7035_NIST,bwa_mem,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
1332.583,0:22:12,2286.48,36722.33,2265.27,2270.36,0.0,8633.76,178.44,1,dummy2_NIST,gatk_ApplyBQSR,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1368.7765,0:22:48,2314.55,36722.33,2293.61,2298.8,0.0,8592.07,177.63,2,dummy2_NIST,gatk_ApplyBQSR,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1358.5496,0:22:38,1856.69,36722.33,1835.96,1841.29,0.0,8651.64,178.93,3,dummy2_NIST,gatk_ApplyBQSR,32,human_genomics_pipeline,./resource_bench_32_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
