s,h:m:s,max_rss,max_vms,max_uss,max_pss,io_in,io_out,mean_load,repeat,sample,rule,threads_per_rule,no_samples,resource_type,run_type,data_type,pipeline,filepath_benchmarking_file,filepath_log_file,node
3417.33,0:56:57,8612.09,24955.56,8609.57,8609.63,0.0,54.12,116.68,3,dummy01,SnpSift_dbnsfp,4,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/04_threads/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp,./exome/cpu_run/01_sample/single_run/04_threads/vcf_annotation_pipeline/workflow/logs/SnpSift_dbnsfp,
7345.0499,2:02:25,23.21,324.12,22.8,22.85,0.0,0.0,0.0,1,dummy01,gatk_CNNScoreVariants,4,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/04_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_CNNScoreVariants,./exome/cpu_run/01_sample/single_run/04_threads/vcf_annotation_pipeline/workflow/logs/gatk_CNNScoreVariants,kscprod-bio2 
7593.2743,2:06:33,0.78,47.77,0.55,0.59,0.64,0.0,0.0,2,dummy01,gatk_CNNScoreVariants,4,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/04_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_CNNScoreVariants,./exome/cpu_run/01_sample/single_run/04_threads/vcf_annotation_pipeline/workflow/logs/gatk_CNNScoreVariants,kscprod-bio2 
7341.1894,2:02:21,21.09,324.38,20.77,20.81,0.0,0.0,0.0,3,dummy01,gatk_CNNScoreVariants,4,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/04_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_CNNScoreVariants,./exome/cpu_run/01_sample/single_run/04_threads/vcf_annotation_pipeline/workflow/logs/gatk_CNNScoreVariants,kscprod-bio2 
4143.5498,1:09:03,12100.91,38607.71,12097.45,12097.5,4916.79,42.78,477.94,1,dummy01,gatk_HaplotypeCaller_single,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
4469.2576,1:14:29,12059.95,38585.72,12056.49,12056.54,0.0,42.66,460.83,2,dummy01,gatk_HaplotypeCaller_single,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
4091.9608,1:08:11,12063.34,38585.72,12059.98,12060.04,0.0,42.74,477.01,3,dummy01,gatk_HaplotypeCaller_single,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
1494.0981,0:24:54,23549.02,49117.86,23544.89,23544.97,2686.45,7443.12,1294.01,1,dummy01,bwa_mem,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
1527.2554,0:25:27,23738.47,49117.86,23735.26,23735.34,0.0,7321.45,1329.08,2,dummy01,bwa_mem,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
1581.0008,0:26:21,25271.92,49117.86,25267.7,25267.79,0.0,7690.42,1300.12,3,dummy01,bwa_mem,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
299.2636,0:04:59,4240.5,6994.39,4157.15,4165.0,2858.98,4858.07,970.12,1,dummy01,trim_galore_pe,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
295.3996,0:04:55,3975.85,6733.61,3894.48,3902.35,0.0,4956.54,1048.31,2,dummy01,trim_galore_pe,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
295.0839,0:04:55,4015.56,6772.63,3931.97,3939.83,0.0,4960.23,1047.98,3,dummy01,trim_galore_pe,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
675.5077,0:11:15,26489.61,43082.17,26486.29,26486.34,3477.6,3107.88,2005.84,1,dummy01,gatk_MarkDuplicates,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
699.3398,0:11:39,26031.32,43082.17,26028.75,26028.8,0.0,3170.24,2285.05,2,dummy01,gatk_MarkDuplicates,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
593.4296,0:09:53,26632.47,43082.17,26629.13,26629.17,0.0,2737.95,2457.62,3,dummy01,gatk_MarkDuplicates,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
528.5451,0:08:48,2125.11,38783.57,2116.65,2119.62,8.18,4926.62,170.34,1,dummy01,gatk_ApplyBQSR,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
527.2723,0:08:47,1862.9,38783.57,1854.68,1857.66,0.0,4640.27,164.15,2,dummy01,gatk_ApplyBQSR,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
539.2564,0:08:59,1961.09,38783.57,1953.59,1956.57,0.0,4813.1,172.99,3,dummy01,gatk_ApplyBQSR,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
139.5075,0:02:19,1349.5,5644.38,1345.36,1345.43,57.78,0.12,97.18,1,dummy01,fastqc,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/fastqc,
144.1189,0:02:24,1347.83,5709.38,1343.81,1343.88,0.0,0.13,95.66,2,dummy01,fastqc,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/fastqc,
137.0688,0:02:17,1455.31,6050.19,1451.85,1451.93,0.0,2.25,103.17,3,dummy01,fastqc,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/fastqc,
919.2239999999999,0:15:19,5151.82,38469.09,5152.23,5152.27,3264.81,1.5,113.53,1,dummy01,gatk_BaseRecalibrator,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
901.502,0:15:01,3657.78,38469.09,3658.27,3658.31,0.0,1.53,114.16,2,dummy01,gatk_BaseRecalibrator,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
933.2507,0:15:33,5284.18,38469.09,5282.55,5282.6,0.0,1.61,115.58,3,dummy01,gatk_BaseRecalibrator,8,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
3907.2543,1:05:07,12053.17,38529.69,12049.71,12049.79,4913.04,41.79,113.87,1,dummy01,gatk_HaplotypeCaller_single,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
3745.1904,1:02:25,12030.27,38529.69,12026.91,12026.98,0.0,41.82,113.86,2,dummy01,gatk_HaplotypeCaller_single,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
3780.0667,1:03:00,12024.5,38551.68,12021.05,12021.12,0.0,41.85,114.16,3,dummy01,gatk_HaplotypeCaller_single,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
8043.3465,2:14:03,24666.81,48677.83,24662.64,24662.74,2682.73,7725.88,277.16,1,dummy01,bwa_mem,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
9923.987,2:45:23,24499.4,48677.83,24498.0,24498.09,0.0,7613.44,239.41,2,dummy01,bwa_mem,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
9209.6835,2:33:29,25532.06,48677.83,25527.88,25527.96,0.0,7384.95,260.39,3,dummy01,bwa_mem,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
2946.3936,0:49:06,26.46,516.45,21.21,21.3,1449.91,5098.26,156.17,1,dummy01,trim_galore_pe,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
2805.1255,0:46:45,26.43,516.45,21.22,21.32,0.0,5073.68,159.82,2,dummy01,trim_galore_pe,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
2811.5523,0:46:51,26.43,516.45,21.22,21.33,0.0,5136.62,161.58,3,dummy01,trim_galore_pe,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
632.7968,0:10:32,26669.48,43082.17,26666.46,26666.5,3477.74,3312.55,2317.35,1,dummy01,gatk_MarkDuplicates,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
657.5321,0:10:57,26552.27,43082.17,26549.2,26549.24,0.0,2664.41,2518.61,2,dummy01,gatk_MarkDuplicates,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
658.7865,0:10:58,26676.33,43082.17,26677.73,26677.78,0.0,3412.16,2534.65,3,dummy01,gatk_MarkDuplicates,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio5 
565.7002,0:09:25,2110.98,38783.57,2101.04,2104.01,8.18,4851.43,171.66,1,dummy01,gatk_ApplyBQSR,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
575.146,0:09:35,1716.19,38783.57,1707.12,1710.09,0.0,4763.61,169.83,2,dummy01,gatk_ApplyBQSR,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
581.0806,0:09:41,1780.2,38783.57,1771.64,1774.62,0.0,4703.48,165.69,3,dummy01,gatk_ApplyBQSR,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio5 
216.6933,0:03:36,288.98,3829.08,284.94,285.03,1362.78,0.16,89.16,1,dummy01,fastqc,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/fastqc,
223.3711,0:03:43,286.0,3763.33,281.88,281.96,0.0,0.18,85.29,2,dummy01,fastqc,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/fastqc,
224.5707,0:03:44,289.64,3699.95,285.61,285.69,0.0,0.17,84.49,3,dummy01,fastqc,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/fastqc,
1008.4477,0:16:48,4946.89,38469.09,4945.73,4945.77,3279.81,1.64,116.86,1,dummy01,gatk_BaseRecalibrator,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
1006.6533,0:16:46,5094.33,38469.09,5094.73,5094.77,0.0,1.54,116.31,2,dummy01,gatk_BaseRecalibrator,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
985.7873,0:16:25,4666.89,38469.09,4665.48,4665.52,0.0,1.61,119.8,3,dummy01,gatk_BaseRecalibrator,1,1,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/single_run/01_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
26.5568,0:00:26,20.44,247.52,18.17,18.24,30.0,212.53,58.07,1,dummy01,genmod_score,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/genmod_score,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/genmod_score,
25.0954,0:00:25,20.45,247.52,18.18,18.25,0.0,232.33,61.52,2,dummy01,genmod_score,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/genmod_score,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/genmod_score,
25.0099,0:00:25,20.45,247.52,18.17,18.24,0.0,231.34,61.5,3,dummy01,genmod_score,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/genmod_score,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/genmod_score,
987.7308,0:16:27,55.47,283.3,53.18,53.25,58.54,386.9,98.76,1,dummy01,genmod_annotate_CADD,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/genmod_annotate_CADD,
1003.3308,0:16:43,55.46,283.3,53.18,53.25,0.0,381.45,97.34,2,dummy01,genmod_annotate_CADD,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/genmod_annotate_CADD,
987.6124,0:16:27,55.47,283.3,53.18,53.25,0.0,386.89,98.88,3,dummy01,genmod_annotate_CADD,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/genmod_annotate_CADD,
941.2702,0:15:41,3836.55,4472.71,3610.63,3684.35,27.53,42.5,6.48,1,dummy01,vep,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/vep,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/vep,
944.4891,0:15:44,3834.39,4470.46,3618.73,3694.3,0.0,43.5,6.71,2,dummy01,vep,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/vep,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/vep,
939.2113,0:15:39,3851.42,4487.55,3638.41,3713.95,0.0,42.5,6.68,3,dummy01,vep,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/vep,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/vep,
8.1862,0:00:08,6.3,161.27,4.3,4.38,437.98,45.5,89.93,1,dummy01,bcftools_view_multiallelicsites,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/bcftools_view_multiallelicsites,
6.6577,0:00:06,6.3,161.27,4.3,4.38,0.0,45.0,88.31,2,dummy01,bcftools_view_multiallelicsites,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/bcftools_view_multiallelicsites,
6.8145,0:00:06,6.3,161.27,4.3,4.38,0.0,43.5,86.26,3,dummy01,bcftools_view_multiallelicsites,1,1,cpu_run,single_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites,./exome/cpu_run/01_sample/single_run/01_threads/vcf_annotation_pipeline/workflow/logs/bcftools_view_multiallelicsites,
